0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1606,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1606,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,70,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,2374,1222,70,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,2374,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,2374,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,2374,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1670,1670,1670,1670,1670,1670,1670,1670,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,70,70,1670,1670,1670,1670,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
