62,62,62,62,62,62,62,62,62,62,454,14,3554,3554,3554,3554,3554,3554,3554,3554,14,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,3304,3304,3304,3304,3304,3304,62,14,14,3554,3554,3554,3554,3554,3554,3554,3554,14,14,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,14,14,3554,3554,3554,3554,3554,3554,3554,3554,14,14,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,14,14,454,454,3554,3372,3373,3554,3554,3554,14,62,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,14,14,14,454,3554,3554,3433,3554,3554,3554,14,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,14,14,454,3554,3554,3554,3554,3554,3554,14,14,14,62,62,62,62,3364,62,62,62,62,62,62,62,62,62,62,62,3305
62,62,62,62,62,62,62,62,3303,3304,62,14,14,454,3554,3554,3554,3554,454,14,14,14,14,3421,3421,3422,3423,62,62,62,62,62,62,62,62,62,3362,3363,3364,3365
62,62,62,62,62,62,3301,62,3303,3304,62,14,14,14,454,3554,3554,3554,454,14,14,14,14,3303,3303,3303,3304,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,3361,62,3303,3304,62,14,14,14,454,3554,3554,3554,454,14,14,14,3303,3303,3303,3303,3304,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,3301,3421,3303,3303,3304,62,62,14,14,3554,3554,3554,3554,454,14,14,14,3303,3303,3303,3304,3304,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,3361,3481,3303,3303,3304,62,62,14,14,3554,3554,3554,3554,454,14,14,62,62,62,3304,3304,62,62,62,62,62,62,62,3303,3303,3304,62,62,62,62
62,62,62,62,62,62,62,3303,3303,3304,62,62,14,14,14,3554,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,3303,3303,3303,3304,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,14,14,14,3554,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,3303,3303,3303,3304,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,454,3554,454,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,3303,3303,3304,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,454,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,454,3554,3553,454,455,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
3302,3303,3304,62,62,62,62,62,62,62,62,62,62,14,14,454,3554,3554,454,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
3302,3303,3304,3305,3365,62,62,62,62,62,62,62,62,14,273,454,3554,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,3303,3304,62,62,62,62
3302,62,3304,3305,3425,62,62,62,62,62,62,62,62,14,273,273,273,273,273,273,273,14,62,62,62,62,62,62,62,62,62,3304,62,3304,3303,3304,3304,62,62,62
3302,62,62,3305,62,62,62,62,62,62,62,62,62,62,14,14,3554,3554,3554,3554,14,14,14,62,62,62,62,62,62,62,62,62,62,3304,3303,3304,3304,62,62,62
3303,3304,62,3305,62,62,3303,3304,62,62,62,62,62,62,14,14,14,3554,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,3304,3303,3304,3304,62,62,62
